time,comp_dis,comp_auto,comp_conn,batt_cap,batt_volt,batt_cur,batt_temp,mas_dn,mas_up,mas_lt,mas_rt,mas_a,mas_b,mas_x,mas_y,mas_l1,mas_l2,mas_r1,mas_r2,mas_lx,mas_ly,mas_rx,mas_ry,imu_cal,imu_hdg,imu_rot,imu_euler_pitch,imu_euler_yaw,imu_euler_roll,imu_acc_x,imu_acc_y,imu_acc_z,gps_x,gps_y,gps_pitch,gps_yaw,gps_roll,gps_hdg,gps_rot,gps_acc_x,gps_acc_y,gps_acc_z,gps_error,gps_gyro_x,gps_gyro_y,gps_gyro_z,left_vel,left_cur,left_pos,left_volt,left_temp,right_vel,right_cur,right_pos,right_volt,right_temp
00040038,0,0,0,63.000000,12738.000000,1443.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-47.000000,0,342.836913,-17.163087,-0.727770,-17.163087,-0.854967,0.080566,-0.049805,-0.979248,-0.629269,-0.431598,5.917992,-100.157177,-3.431631,259.842823,0.000000,0.428711,0.261719,-0.814697,0.035439,0.080566,-0.049805,-0.979248,-44.333333,390.000000,46.947778,-4053.000000,35.000000,43.866667,290.000000,46.313333,4084.000000,35.000000
00040058,0,0,0,63.000000,12738.000000,1443.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-50.000000,0,342.082925,-17.917075,-0.438705,-17.917075,-0.808054,0.059814,0.037354,-0.953369,-0.633925,-0.435248,5.711996,-100.929337,-3.444910,259.070663,0.000000,-0.143555,0.179932,-1.118164,0.038485,0.059814,0.037354,-0.953369,-44.533333,632.000000,46.933333,-4207.000000,35.000000,30.466667,536.000000,46.324444,4213.000000,35.000000
00040081,0,0,0,63.000000,12738.000000,1443.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-67.000000,0,340.994399,-19.005601,-0.416838,-19.005601,-1.019907,0.011475,0.166260,-1.091797,-0.633925,-0.435248,5.890703,-100.129959,-3.427601,259.870041,0.000000,0.074219,-0.191650,-0.930420,0.038485,0.011475,0.166260,-1.091797,-41.800000,825.000000,46.918889,-4441.000000,35.000000,34.800000,782.000000,46.335556,4447.000000,35.000000
00040101,0,0,0,63.000000,12738.000000,1443.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-67.000000,0,339.700690,-20.299310,-0.479313,-20.299310,-1.235797,0.016602,0.174072,-0.957764,-0.633925,-0.435248,5.799389,-103.621811,-3.479977,256.378189,0.000000,0.157471,-0.183594,-1.108398,0.041635,0.016602,0.174072,-0.957764,-61.066667,1075.000000,46.894444,-5766.000000,35.000000,62.600000,977.000000,46.360000,5901.000000,35.000000
00040124,0,0,0,63.000000,12738.000000,1443.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-66.000000,0,337.355839,-22.644161,-0.567551,-22.644161,-1.538862,0.010986,0.104736,-0.997314,-0.633925,-0.435248,5.739591,-106.392948,-3.507567,253.607052,0.000000,0.077393,0.000732,-0.893799,0.044889,0.010986,0.104736,-0.997314,-64.466667,1184.000000,46.872222,-5944.000000,35.000000,57.133333,1016.000000,46.380000,6068.000000,35.000000
00040144,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-66.000000,0,335.373345,-24.626655,-0.581023,-24.626655,-1.725590,0.040039,0.154541,-1.123779,-0.633925,-0.435248,5.724433,-108.391346,-3.539308,251.608654,0.000000,0.024658,-0.158447,-1.062988,0.044889,0.040039,0.154541,-1.123779,-68.133333,1192.000000,46.850000,-5883.000000,35.000000,61.666667,1040.000000,46.400000,6000.000000,35.000000
00040167,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,-58.000000,0,333.078273,-26.921727,-0.776231,-26.921727,-1.944369,-0.062500,0.124268,-0.870850,-0.684585,-0.499626,5.786728,-111.810743,-3.846441,248.189257,0.000000,0.308105,-0.356934,-0.909668,0.016517,-0.062500,0.124268,-0.870850,-71.400000,1078.000000,46.826667,-5907.000000,35.000000,72.066667,968.000000,46.422222,5987.000000,35.000000
00040187,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,330.583822,-29.416178,-0.927143,-29.416178,-2.130010,-0.051514,0.166260,-0.791016,-0.683712,-0.504263,5.701842,-114.340215,-3.893458,245.659785,0.000000,0.141846,-0.277832,-1.025879,0.016517,-0.051514,0.166260,-0.791016,-66.600000,947.000000,46.802222,-5273.000000,35.000000,65.666667,802.000000,46.445556,5365.000000,35.000000
00040207,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,327.925256,-32.074744,-1.100799,-32.074744,-2.312589,-0.038574,0.137451,-0.931396,-0.690786,-0.505502,5.597325,-118.207147,-3.981385,241.792853,0.000000,-0.140869,-0.040771,-1.290283,0.012667,-0.038574,0.137451,-0.931396,-50.866667,659.000000,46.783333,-2550.000000,35.000000,50.866667,550.000000,46.464444,3037.000000,35.000000
00040230,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,325.220318,-34.779682,-1.211762,-34.779682,-2.478201,0.003174,0.160889,-1.041504,-0.688910,-0.511014,5.608851,-120.989056,-3.990781,239.010944,0.000000,0.143555,0.305908,-0.823730,0.012667,0.003174,0.160889,-1.041504,-33.066667,273.000000,46.771111,-1250.000000,35.000000,30.333333,258.000000,46.475556,1214.000000,35.000000
00040250,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,322.619110,-37.380890,-1.330603,-37.380890,-2.464675,-0.025635,-0.050537,-0.985107,-0.695307,-0.514195,5.590696,-123.993656,-4.039429,236.006344,0.000000,0.135010,0.115723,-1.143311,0.011119,-0.025635,-0.050537,-0.985107,-26.066667,0.000000,46.761111,-875.000000,35.000000,20.266667,41.000000,46.483333,825.000000,35.000000
00040273,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,320.134082,-39.865918,-1.396892,-39.865918,-2.244574,0.002441,-0.031982,-1.053223,-0.693549,-0.519575,5.527093,-126.465802,-4.042768,233.534198,0.000000,0.116455,-0.080078,-1.017578,0.011119,0.002441,-0.031982,-1.053223,-21.600000,0.000000,46.754444,-788.000000,35.000000,14.933333,0.000000,46.487778,616.000000,35.000000
00040293,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,317.754429,-42.245571,-1.387532,-42.245571,-2.010208,-0.012939,0.007324,-0.878418,-0.688519,-0.528420,5.473555,-129.745932,-4.147290,230.254068,0.000000,-0.076416,-0.182617,-0.868164,0.010409,-0.012939,0.007324,-0.878418,-16.800000,0.000000,46.745556,-634.000000,35.000000,10.600000,0.000000,46.491111,259.000000,35.000000
00040316,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,314.403634,-45.596366,-1.296832,-45.596366,-1.763044,0.087646,0.016846,-1.136475,-0.686943,-0.527775,5.612516,-128.725201,-4.186330,231.274799,0.000000,0.165771,0.323975,-1.076660,0.009070,0.087646,0.016846,-1.136475,-17.066667,0.000000,46.740000,-739.000000,35.000000,7.066667,0.000000,46.492222,0.000000,35.000000
00040336,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,312.482373,-47.517627,-1.077556,-47.517627,-1.718805,0.264404,0.016357,-0.909912,-0.681060,-0.545033,5.313406,-135.772030,-4.266812,224.227970,0.000000,-0.255127,0.166504,-0.888916,0.010109,0.264404,0.016357,-0.909912,-37.266667,0.000000,46.730000,-1195.000000,35.000000,5.800000,0.000000,46.492222,6.000000,35.000000
00040356,0,0,0,63.000000,12905.000000,489.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,310.981965,-49.018035,-0.881716,-49.018035,-1.573401,0.076904,-0.127197,-0.961670,-0.672246,-0.547467,5.536526,-133.087889,-4.333050,226.912111,0.000000,-0.281250,0.420654,-1.166992,0.008746,0.076904,-0.127197,-0.961670,-53.866667,0.000000,46.712222,-1866.000000,35.000000,5.800000,0.000000,46.492222,6.000000,35.000000
00040379,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,309.845872,-50.154128,-0.910905,-50.154128,-1.372197,0.030762,-0.191650,-1.038330,-0.661675,-0.561988,5.371222,-138.650668,-4.351927,221.349332,0.000000,0.357910,0.067383,-0.930908,0.010020,0.030762,-0.191650,-1.038330,-55.200000,0.000000,46.694444,-2101.000000,35.000000,5.266667,0.000000,46.492222,49.000000,35.000000
00040399,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,308.933983,-51.066017,-1.114345,-51.066017,-1.166311,-0.128418,-0.082764,-0.952148,-0.646274,-0.574944,5.415771,-139.832045,-4.409508,220.167955,0.000000,0.374756,0.143066,-0.909424,0.010027,-0.128418,-0.082764,-0.952148,-48.466667,0.000000,46.668889,-1774.000000,35.000000,3.200000,0.000000,46.494444,363.000000,35.000000
00040426,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-16.000000,0.000000,0.000000,0.000000,0,307.967272,-52.032728,-1.339038,-52.032728,-0.921646,-0.091064,-0.048584,-0.982178,-0.644191,-0.578573,5.273700,-140.375236,-4.417428,219.624764,0.000000,-0.073242,0.206299,-1.141113,0.010027,-0.091064,-0.048584,-0.982178,-43.733333,0.000000,46.654444,-1515.000000,35.000000,6.733333,0.000000,46.497778,579.000000,35.000000
00040446,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-16.000000,0.000000,0.000000,0.000000,0,307.595046,-52.404954,-1.434497,-52.404954,-0.711310,-0.034912,-0.061279,-0.975586,-0.623277,-0.595403,5.396334,-140.627994,-4.513026,219.372006,0.000000,0.346436,0.070312,-0.956055,0.010065,-0.034912,-0.061279,-0.975586,-35.600000,0.000000,46.641111,-1632.000000,35.000000,12.066667,97.000000,46.501111,-856.000000,35.000000
00040469,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-31.000000,0.000000,0.000000,0.000000,0,307.312233,-52.687767,-1.197120,-52.687767,-0.616287,-0.010742,-0.006836,-1.009277,-0.618116,-0.596771,5.443918,-139.899678,-4.543123,220.100322,0.000000,0.192627,0.037354,-0.955078,0.010065,-0.010742,-0.006836,-1.009277,-28.066667,0.000000,46.625556,-1404.000000,35.000000,-3.066667,273.000000,46.497778,-1312.000000,35.000000
00040502,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-38.000000,0.000000,0.000000,0.000000,0,307.320426,-52.679574,-0.810924,-52.679574,-0.384265,0.007812,0.014648,-0.994141,-0.637679,-0.599337,5.180556,-140.785936,-4.387444,219.214064,0.000000,0.008057,0.073730,-1.009766,0.008939,0.007812,0.014648,-0.994141,-46.800000,145.000000,46.602222,-2735.000000,35.000000,-27.133333,370.000000,46.486667,-2649.000000,35.000000
00040539,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-51.000000,0.000000,0.000000,0.000000,0,307.427321,-52.572679,-0.932716,-52.572679,-0.561139,-0.023682,0.023926,-1.013916,-0.634539,-0.612624,5.179161,-140.650944,-4.392700,219.349056,0.000000,0.213867,0.107910,-0.972900,0.010114,-0.023682,0.023926,-1.013916,-52.600000,223.000000,46.585556,-3203.000000,35.000000,-30.800000,407.000000,46.476667,-2957.000000,35.000000
00040559,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-59.000000,0.000000,0.000000,0.000000,0,307.592981,-52.407019,-1.139215,-52.407019,-0.520823,-0.022217,0.000732,-1.012695,-0.633650,-0.617095,5.202632,-140.486213,-4.391661,219.513787,0.000000,0.206787,0.066406,-1.039062,0.010114,-0.022217,0.000732,-1.012695,-59.733333,256.000000,46.570000,-3912.000000,35.000000,-39.333333,514.000000,46.464444,-4146.000000,35.000000
00040582,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-73.000000,0.000000,0.000000,0.000000,0,307.777937,-52.222063,-1.393332,-52.222063,-0.544306,-0.170654,0.009277,-0.973389,-0.618666,-0.627701,5.290394,-140.116727,-4.445354,219.883273,0.000000,0.167480,0.087646,-0.941895,0.010110,-0.170654,0.009277,-0.973389,-72.733333,394.000000,46.546667,-4990.000000,35.000000,-49.800000,674.000000,46.448889,-5082.000000,35.000000
00040602,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-73.000000,0.000000,0.000000,0.000000,0,307.897479,-52.102521,-1.684009,-52.102521,-0.573662,-0.348145,0.064453,-0.997559,-0.617553,-0.633795,5.440570,-139.987773,-4.430690,220.012227,0.000000,0.626953,-0.018311,-0.858887,0.010110,-0.348145,0.064453,-0.997559,-62.933333,860.000000,46.514444,-6271.000000,35.000000,-63.666667,982.000000,46.417778,-6480.000000,35.000000
00040625,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-96.000000,0.000000,0.000000,0.000000,0,307.816649,-52.183351,-1.990255,-52.183351,-0.652477,-0.369141,0.056152,-0.978516,-0.617199,-0.646333,5.372304,-140.088355,-4.432659,219.911645,0.000000,0.697754,-0.216064,-1.030029,0.010110,-0.369141,0.056152,-0.978516,-62.000000,1208.000000,46.493333,-6517.000000,35.000000,-65.266667,1089.000000,46.395556,-6671.000000,35.000000
00040645,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-96.000000,0.000000,0.000000,0.000000,0,307.639383,-52.360617,-2.163376,-52.360617,-0.658134,-0.343994,0.030029,-0.937744,-0.615891,-0.645142,5.185322,-140.501649,-4.432879,219.498351,0.000000,0.444580,0.020752,-0.732666,0.010089,-0.343994,0.030029,-0.937744,-64.266667,1464.000000,46.472222,-7072.000000,35.000000,-84.133333,1198.000000,46.371111,-7946.000000,35.000000
00040668,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-101.000000,0.000000,0.000000,0.000000,0,307.407248,-52.592752,-2.358780,-52.592752,-0.717853,-0.372559,0.056885,-0.988525,-0.616922,-0.656239,5.144527,-140.740487,-4.375074,219.259513,0.000000,0.427979,-0.240479,-1.246338,0.010089,-0.372559,0.056885,-0.988525,-104.800000,1577.000000,46.441111,-8470.000000,35.000000,-97.000000,1268.000000,46.340000,-8692.000000,35.000000
00040688,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-104.000000,0.000000,0.000000,0.000000,0,307.180201,-52.819799,-2.582488,-52.819799,-0.759098,-0.444580,0.064941,-0.978271,-0.620609,-0.668219,5.131405,-140.880725,-4.325061,219.119275,0.000000,0.452881,0.072266,-0.681641,0.010056,-0.444580,0.064941,-0.978271,-93.800000,1454.000000,46.407778,-7866.000000,35.000000,-86.266667,1268.000000,46.315556,-8396.000000,35.000000
00040708,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-104.000000,0.000000,0.000000,0.000000,0,306.964638,-53.035362,-2.852362,-53.035362,-0.796059,-0.291260,0.058105,-0.975098,-0.623331,-0.682609,5.199885,-141.071151,-4.319561,218.928849,0.000000,1.066895,-0.323975,-0.734863,0.010056,-0.291260,0.058105,-0.975098,-97.133333,1264.000000,46.372222,-7484.000000,35.000000,-91.466667,1213.000000,46.283333,-8119.000000,35.000000
00040731,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,306.782310,-53.217690,-2.878397,-53.217690,-0.798853,-0.295898,0.048340,-0.883789,-0.627716,-0.695526,4.746838,-141.098676,-4.327208,218.901324,0.000000,-0.600586,0.027100,-1.409180,0.010020,-0.295898,0.048340,-0.883789,-130.733333,1174.000000,46.334444,-9197.000000,35.000000,-118.933333,1224.000000,46.238889,-9517.000000,35.000000
00040751,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,306.631437,-53.368563,-3.129138,-53.368563,-0.802791,-0.284424,-0.059570,-1.160400,-0.627576,-0.674274,5.181629,-140.785212,-4.193814,219.214788,0.000000,-0.460938,0.279785,-1.149902,0.008530,-0.284424,-0.059570,-1.160400,-133.266667,1076.000000,46.265556,-8772.000000,35.000000,-127.666667,1049.000000,46.177778,-9160.000000,35.000000
00040774,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,306.372585,-53.627415,-3.324851,-53.627415,-0.977179,-0.112549,0.063232,-0.852539,-0.643677,-0.733152,4.935278,-141.373386,-4.187284,218.626614,0.000000,0.901611,0.164795,-0.862061,0.009982,-0.112549,0.063232,-0.852539,-151.266667,949.000000,46.217778,-9591.000000,35.000000,-141.800000,902.000000,46.133333,-9745.000000,35.000000
00040794,0,0,0,63.000000,12843.000000,1232.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,306.219254,-53.780746,-3.375355,-53.780746,-0.990548,-0.114746,0.023682,-1.386963,-0.648736,-0.750571,4.945289,-141.508173,-4.177801,218.491827,0.000000,0.996582,0.227539,-0.675537,0.009982,-0.114746,0.023682,-1.386963,-156.066667,838.000000,46.165556,-9653.000000,35.000000,-146.200000,843.000000,46.084444,-9751.000000,35.000000
00040817,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,306.046668,-53.953332,-3.525307,-53.953332,-1.027702,-0.241943,-0.045654,-1.333984,-0.659986,-0.761872,4.707754,-141.582855,-4.062643,218.417145,0.000000,-0.559814,-0.208984,-1.122070,0.009949,-0.241943,-0.045654,-1.333984,-158.333333,857.000000,46.114444,-9640.000000,35.000000,-146.400000,761.000000,46.036667,-9800.000000,35.000000
00040837,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.911373,-54.088627,-3.494645,-54.088627,-1.103249,-0.031494,0.029541,-1.056641,-0.657325,-0.723297,4.797282,-141.207358,-4.015332,218.792642,0.000000,0.211670,0.352051,-1.091797,0.009949,-0.031494,0.029541,-1.056641,-161.666667,743.000000,46.033333,-9665.000000,35.000000,-156.200000,661.000000,45.960000,-9844.000000,35.000000
00040864,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.689611,-54.310389,-3.399596,-54.310389,-1.197613,-0.035645,0.030762,-0.934814,-0.688446,-0.804417,4.641454,-141.894407,-4.000122,218.105593,0.000000,-0.636475,0.845215,-0.843750,0.009920,-0.035645,0.030762,-0.934814,-164.600000,682.000000,45.978889,-9603.000000,35.000000,-159.933333,590.000000,45.907778,-9745.000000,35.000000
00040884,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.577527,-54.422473,-3.427227,-54.422473,-1.179945,0.051758,-0.020508,-1.132324,-0.702897,-0.817218,4.963986,-141.867482,-3.973685,218.132518,0.000000,0.973877,0.802490,-1.117676,0.009895,0.051758,-0.020508,-1.132324,-171.266667,622.000000,45.922222,-9622.000000,35.000000,-163.266667,526.000000,45.853333,-9757.000000,35.000000
00040907,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.465911,-54.534089,-3.386143,-54.534089,-1.191573,-0.188721,0.024170,-0.878418,-0.710666,-0.837963,4.800567,-141.976793,-3.960732,218.023207,0.000000,0.063965,-0.622559,-0.735840,0.009895,-0.188721,0.024170,-0.878418,-170.666667,542.000000,45.864444,-9640.000000,35.000000,-168.600000,480.000000,45.798889,-9813.000000,35.000000
00040927,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.365777,-54.634223,-3.441286,-54.634223,-1.157864,-0.201416,-0.004883,-0.693115,-0.741028,-0.845714,4.761338,-142.046625,-3.886285,217.953375,0.000000,0.097656,-0.239502,-1.341309,0.009876,-0.201416,-0.004883,-0.693115,-175.600000,491.000000,45.805556,-9646.000000,35.000000,-167.266667,454.000000,45.744444,-9819.000000,35.000000
00040947,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.266883,-54.733117,-3.366557,-54.733117,-1.121246,-0.047607,-0.084229,-1.066895,-0.750666,-0.865863,4.782677,-142.174718,-3.847706,217.825282,0.000000,-0.332520,-1.198242,-0.614258,0.009876,-0.047607,-0.084229,-1.066895,-176.400000,448.000000,45.747778,-9665.000000,35.000000,-172.133333,428.000000,45.686667,-9837.000000,35.000000
00040970,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-105.000000,0.000000,0.000000,0.000000,0,305.168554,-54.831446,-3.327228,-54.831446,-1.138259,0.024658,0.053223,-1.109375,-0.764322,-0.873250,4.872002,-142.122563,-3.790724,217.877437,0.000000,0.693604,-0.894775,-1.682617,0.009861,0.024658,0.053223,-1.109375,-179.000000,427.000000,45.687778,-9677.000000,35.000000,-177.333333,381.000000,45.628889,-9739.000000,35.000000
00040990,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,-50.000000,0.000000,0.000000,0.000000,0,305.050894,-54.949106,-3.306253,-54.949106,-1.142448,-0.158691,0.070801,-1.049072,-0.774450,-0.893482,4.698079,-142.253989,-3.720787,217.746011,0.000000,-0.453857,-0.760986,-1.073486,0.009861,-0.158691,0.070801,-1.049072,-180.600000,402.000000,45.628889,-9696.000000,35.000000,-177.800000,329.000000,45.571111,-9720.000000,35.000000
00041013,0,0,0,63.000000,12860.000000,1628.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,7.000000,0,304.945229,-55.054771,-3.387122,-55.054771,-1.105420,-0.179199,0.161865,-1.002930,-0.810895,-0.891467,4.886732,-142.445234,-3.537885,217.554766,0.000000,0.074463,-0.076172,-0.334229,0.009851,-0.179199,0.161865,-1.002930,-167.733333,364.000000,45.568889,-7903.000000,35.000000,-147.800000,233.000000,45.513333,-6449.000000,35.000000
00041033,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,45.000000,0,304.846554,-55.153446,-3.196436,-55.153446,-1.116809,0.375732,-0.165527,-1.196777,-0.822235,-0.910162,4.739495,-142.604952,-3.464254,217.395048,0.000000,0.593750,0.025879,-1.386230,0.009851,0.375732,-0.165527,-1.196777,-50.733333,699.000000,45.512222,-413.000000,35.000000,-73.533333,64.000000,45.457778,-1903.000000,35.000000
00041056,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,62.000000,0,304.719073,-55.280927,-3.117339,-55.280927,-1.127194,0.037598,0.113037,-0.804688,-0.846771,-0.935506,4.706673,-142.618134,-3.487867,217.381866,0.000000,-0.286133,0.023682,-1.428711,0.009843,0.037598,0.113037,-0.804688,-0.000000,1015.000000,45.511111,3160.000000,35.000000,-68.866667,79.000000,45.437778,-3696.000000,35.000000
00041076,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,89.000000,0,304.764722,-55.235278,-2.711976,-55.235278,-1.130820,0.655762,0.048340,-1.082520,-0.857735,-0.953984,4.328556,-142.527210,-3.485342,217.472790,0.000000,-0.855713,0.147217,-0.927246,0.009843,0.655762,0.048340,-1.082520,22.533333,1675.000000,45.514444,4743.000000,35.000000,-91.866667,231.000000,45.411111,-5279.000000,35.000000
00041099,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,89.000000,0,305.595796,-54.404204,-2.248478,-54.404204,-1.353813,0.338867,0.037842,-0.602539,-0.877246,-0.953473,4.382654,-141.791257,-3.310831,218.208743,0.000000,0.722412,-0.472412,-0.751221,0.009835,0.338867,0.037842,-0.602539,27.133333,1744.000000,45.521111,5439.000000,35.000000,-131.400000,447.000000,45.373333,-7681.000000,35.000000
00041119,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,102.000000,0,305.992029,-54.007971,-2.332509,-54.007971,-1.379666,0.445312,-0.091797,-0.667969,-0.870341,-0.926063,4.791735,-142.437776,-3.349313,217.562224,0.000000,-0.499512,-0.614990,0.465576,0.008579,0.445312,-0.091797,-0.667969,76.400000,1983.000000,45.543333,7601.000000,35.000000,-155.866667,436.000000,45.324444,-8334.000000,35.000000
00041139,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,116.000000,0,307.546689,-52.453311,-1.947889,-52.453311,-1.321885,0.694824,-0.006104,-1.105957,-0.900787,-0.970255,4.616070,-139.856046,-3.364159,220.143954,0.000000,-0.712646,0.034668,-1.370361,0.009828,0.694824,-0.006104,-1.105957,73.133333,1719.000000,45.570000,7170.000000,35.000000,-167.800000,367.000000,45.271111,-9086.000000,35.000000
00041162,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,116.000000,0,308.926019,-51.073981,-1.730905,-51.073981,-1.473650,0.177979,-0.027832,-1.046387,-0.886176,-0.943428,4.469686,-141.214953,-3.223931,218.785047,0.000000,-0.233398,-0.350830,-1.292969,0.009828,0.177979,-0.027832,-1.046387,48.666667,1835.000000,45.587778,3179.000000,35.000000,-177.600000,269.000000,45.212222,-10028.000000,35.000000
00041182,0,0,0,63.000000,12702.000000,1831.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,116.000000,0,310.648129,-49.351871,-1.618678,-49.351871,-1.320463,0.236816,-0.126709,-1.608398,-0.909228,-0.982921,5.146344,-136.398044,-3.293474,223.601956,0.000000,0.159180,0.365723,-0.566895,0.009826,0.236816,-0.126709,-1.608398,72.733333,1382.000000,45.607778,6603.000000,35.000000,-184.800000,373.000000,45.118889,-10749.000000,35.000000
