time,comp_dis,comp_auto,comp_conn,batt_cap,batt_volt,batt_cur,batt_temp,mas_dn,mas_up,mas_lt,mas_rt,mas_a,mas_b,mas_x,mas_y,mas_lx,mas_ly,mas_rx,mas_ry,imu_cal,imu_hdg,imu_rot,imu_euler_pitch,imu_euler_yaw,imu_euler_roll,imu_acc_x,imu_acc_y,imu_acc_z,gps_x,gps_y,gps_pitch,gps_yaw,gps_roll,gps_hdg,gps_rot,gps_acc_x,gps_acc_y,gps_acc_z,gps_error,gps_gyro_x,gps_gyro_y,gps_gyro_z,left_vel,left_cur,left_pos,left_volt,left_temp,right_vel,right_cur,right_pos,right_volt,right_temp
00053465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,80.469154,440.469154,1.157579,80.469154,-2.445447,0.072266,0.031982,-1.001221,-1.662978,1.100017,3.295697,-0.683757,-1.971510,359.316243,0.000000,0.045898,0.043701,-1.010010,0.233894,0.072266,0.031982,-1.001221,2.866667,0.000000,49.147778,0.000000,35.000000,-5.066667,0.000000,27.810000,-197.000000,35.000000
00053485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,80.265000,440.265000,1.373855,80.265000,-2.405247,0.049561,0.034180,-1.004883,-1.662978,1.100017,3.287763,-0.943841,-1.970450,359.056159,0.000000,0.046875,0.028076,-1.007080,0.240827,0.049561,0.034180,-1.004883,2.866667,0.000000,49.147778,0.000000,35.000000,-4.200000,0.000000,27.807778,-129.000000,35.000000
00053508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,80.087460,440.087460,1.548373,80.087460,-2.301038,0.042480,0.017578,-1.002930,-1.662978,1.100017,3.295144,-1.139318,-1.971291,358.860682,0.000000,0.035400,0.068848,-1.032959,0.240827,0.042480,0.017578,-1.002930,2.866667,0.000000,49.147778,0.000000,35.000000,-4.200000,0.000000,27.807778,-12.000000,35.000000
00053528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,79.912055,439.912055,1.669299,79.912055,-1.989259,0.042236,-0.007324,-0.995605,-1.662978,1.100017,3.306635,-1.384289,-1.977649,358.615711,0.000000,0.045654,0.056396,-1.016846,0.247844,0.042236,-0.007324,-0.995605,2.933333,0.000000,49.147778,0.000000,35.000000,-5.266667,0.000000,27.807778,0.000000,35.000000
00053556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,79.846171,439.846171,1.738101,79.846171,-1.657432,0.033936,0.013184,-0.991211,-1.662978,1.100017,3.303436,-1.497228,-1.980021,358.502772,0.000000,0.059814,0.071045,-1.013428,0.254948,0.033936,0.013184,-0.991211,2.866667,0.000000,49.147778,0.000000,35.000000,-4.266667,0.000000,27.807778,-6.000000,35.000000
00053591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.000000,0.000000,0.000000,0.000000,0,79.867413,439.867413,1.686998,79.867413,-1.444848,0.026123,0.021729,-0.997559,-1.662978,1.100017,3.310428,-1.495107,-1.982031,358.504893,0.000000,0.081787,0.059082,-0.993896,0.254948,0.026123,0.021729,-0.997559,-0.000000,0.000000,49.147778,0.000000,35.000000,-6.000000,0.000000,27.807778,-6.000000,35.000000
00053611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.000000,0.000000,0.000000,0.000000,0,79.901224,439.901224,1.494072,79.901224,-1.478971,0.019287,0.031006,-0.992188,-1.662978,1.100017,3.306568,-1.458336,-1.982649,358.541664,0.000000,0.080811,0.023926,-1.011719,0.262137,0.019287,0.031006,-0.992188,-35.333333,79.000000,49.146667,-1374.000000,35.000000,-9.133333,96.000000,27.805556,-1398.000000,35.000000
00053634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,79.928115,439.928115,1.189291,79.928115,-1.613821,-0.006104,0.035156,-0.996582,-1.662978,1.100017,3.310770,-1.485909,-1.984091,358.514091,0.000000,0.110352,0.015381,-1.006592,0.263042,-0.006104,0.035156,-0.996582,-9.866667,206.000000,49.142222,-1947.000000,35.000000,-26.133333,186.000000,27.797778,-1977.000000,35.000000
00053654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,79.919067,439.919067,0.959965,79.919067,-1.586628,-0.007324,0.021484,-1.008545,-1.662978,1.100017,3.326589,-1.439574,-1.996967,358.560426,0.000000,0.142578,0.072998,-1.019531,0.269414,-0.007324,0.021484,-1.008545,-23.333333,317.000000,49.134444,-2076.000000,35.000000,-32.200000,230.000000,27.787778,-2101.000000,35.000000
00053674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,79.857746,439.857746,0.713465,79.857746,-1.598312,-0.097900,0.041260,-1.004639,-1.662978,1.100017,3.327981,-1.450566,-1.987233,358.549434,0.000000,0.236084,0.042725,-1.019775,0.270329,-0.097900,0.041260,-1.004639,-16.333333,358.000000,49.128889,-2082.000000,35.000000,-35.400000,170.000000,27.776667,-2125.000000,35.000000
00053697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,79.738147,439.738147,0.495931,79.738147,-1.676586,-0.084961,0.048584,-0.987549,-1.662978,1.100017,3.368458,-1.616921,-2.000826,358.383079,0.000000,0.130615,0.010498,-0.996582,0.276777,-0.084961,0.048584,-0.987549,-10.000000,449.000000,49.126667,-2070.000000,35.000000,-35.466667,119.000000,27.764444,-2125.000000,35.000000
00053717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,79.602145,439.602145,0.258339,79.602145,-1.661334,-0.063965,0.006836,-0.986328,-1.662978,1.100017,3.374138,-1.518385,-2.003102,358.481615,0.000000,0.187744,0.078125,-0.956055,0.278632,-0.063965,0.006836,-0.986328,-7.600000,532.000000,49.124444,-2076.000000,35.000000,-34.333333,89.000000,27.752222,-2137.000000,35.000000
00053740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,79.451866,439.451866,0.027113,79.451866,-1.604540,-0.046143,0.017090,-1.003662,-1.662978,1.100017,3.394078,-1.947882,-2.012277,358.052118,0.000000,0.170898,0.068604,-1.033203,0.284229,-0.046143,0.017090,-1.003662,-13.933333,603.000000,49.118889,-2076.000000,35.000000,-34.000000,97.000000,27.741111,-2125.000000,35.000000
00053760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,79.303061,439.303061,-0.211412,79.303061,-1.634373,-0.041260,0.035645,-0.993164,-1.662978,1.100017,3.381215,-1.759999,-2.005746,358.240001,0.000000,0.143555,0.020020,-0.986572,0.285167,-0.041260,0.035645,-0.993164,-14.800000,551.000000,49.114444,-2181.000000,35.000000,-33.733333,131.000000,27.730000,-2218.000000,35.000000
00053780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.000000,0.000000,0.000000,0.000000,0,79.166139,439.166139,-0.447388,79.166139,-1.640566,-0.056885,0.021240,-0.997070,-1.662978,1.100017,3.415612,-2.285898,-2.016496,357.714102,0.000000,0.111572,0.040527,-0.999268,0.291769,-0.056885,0.021240,-0.997070,-14.466667,516.000000,49.108889,-2205.000000,35.000000,-35.200000,155.000000,27.718889,-2248.000000,35.000000
00053803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,79.056192,439.056192,-0.669796,79.056192,-1.641399,-0.047852,0.014893,-1.022949,-1.662978,1.100017,3.402089,-2.126113,-2.012935,357.873887,0.000000,0.135254,0.030273,-1.013916,0.293668,-0.047852,0.014893,-1.022949,-22.733333,487.000000,49.102222,-2328.000000,35.000000,-33.000000,173.000000,27.707778,-2353.000000,35.000000
00053823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.982419,438.982419,-0.901553,78.982419,-1.580510,-0.060303,0.007324,-1.021729,-1.662978,1.100017,3.428898,-2.506161,-2.020759,357.493839,0.000000,0.160645,0.077393,-1.037598,0.299398,-0.060303,0.007324,-1.021729,-22.533333,447.000000,49.094444,-2248.000000,35.000000,-28.066667,207.000000,27.696667,-2285.000000,35.000000
00053850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.927357,438.927357,-1.224533,78.927357,-1.515068,-0.071533,0.011230,-0.980225,-1.662978,1.100017,3.404052,-2.581336,-2.013312,357.418664,0.000000,0.097168,0.055176,-0.890625,0.307116,-0.071533,0.011230,-0.980225,-23.400000,424.000000,49.083333,-2211.000000,35.000000,-20.000000,300.000000,27.685556,-2230.000000,35.000000
00053870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.927219,438.927219,-1.442212,78.927219,-1.498393,-0.057373,0.036133,-0.976318,-1.662978,1.100017,3.404681,-2.582206,-2.006341,357.417794,0.000000,0.218262,-0.012939,-0.999512,0.307116,-0.057373,0.036133,-0.976318,-20.333333,411.000000,49.076667,-2131.000000,35.000000,-20.200000,342.000000,27.678889,-2144.000000,35.000000
00053890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.929873,438.929873,-1.610643,78.929873,-1.576850,-0.050049,0.036377,-0.969238,-1.437631,1.296894,3.397137,-4.271945,-1.845831,355.728055,0.000000,0.100586,-0.001953,-0.983643,0.016994,-0.050049,0.036377,-0.969238,-23.466667,387.000000,49.068889,-2101.000000,35.000000,-23.133333,338.000000,27.672222,-2125.000000,35.000000
00053913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.921004,438.921004,-1.628811,78.921004,-1.632199,-0.015625,0.030518,-1.009766,-1.437412,1.300182,3.425198,-4.284238,-1.835710,355.715762,0.000000,0.125977,0.051758,-0.990723,0.016994,-0.015625,0.030518,-1.009766,-25.133333,348.000000,49.060000,-2199.000000,35.000000,-27.066667,293.000000,27.663333,-2211.000000,35.000000
00053933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.898358,438.898358,-1.523167,78.898358,-1.655907,-0.014648,0.031982,-0.997314,-1.438857,1.304938,3.419888,-5.440776,-1.876161,354.559224,0.000000,0.141357,0.007080,-1.044434,0.012968,-0.014648,0.031982,-0.997314,-30.600000,325.000000,49.051111,-2230.000000,35.000000,-29.933333,256.000000,27.652222,-2242.000000,35.000000
00053956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.861541,438.861541,-1.444036,78.861541,-1.700970,-0.011475,0.037354,-1.012939,-1.439191,1.301130,3.381847,-6.244384,-1.927457,353.755616,0.000000,0.212891,0.113770,-0.905029,0.010137,-0.011475,0.037354,-1.012939,-31.533333,282.000000,49.035556,-2236.000000,35.000000,-30.600000,234.000000,27.637778,-2242.000000,35.000000
00053976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.841278,438.841278,-1.251555,78.841278,-1.588416,-0.019775,0.022949,-0.955078,-1.440218,1.316621,3.341767,-6.345195,-1.896098,353.654805,0.000000,0.118652,0.086670,-1.031250,0.011871,-0.019775,0.022949,-0.955078,-30.666667,259.000000,49.024444,-2236.000000,35.000000,-29.666667,232.000000,27.627778,-2242.000000,35.000000
00053996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.840615,438.840615,-1.181561,78.840615,-1.560664,-0.026855,0.018066,-0.978027,-1.439784,1.311039,3.382865,-6.309866,-1.903818,353.690134,0.000000,0.028809,0.088379,-1.021973,0.012142,-0.026855,0.018066,-0.978027,-32.066667,259.000000,49.014444,-2131.000000,35.000000,-28.866667,224.000000,27.617778,-2137.000000,35.000000
00054019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.844455,438.844455,-1.224332,78.844455,-1.472692,-0.023682,0.017334,-0.998047,-1.440770,1.326890,3.358190,-6.351168,-1.895479,353.648832,0.000000,0.164551,0.039795,-0.979492,0.014301,-0.023682,0.017334,-0.998047,-31.133333,240.000000,49.004444,-2119.000000,35.000000,-28.866667,211.000000,27.607778,-2125.000000,35.000000
00054039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.832749,438.832749,-1.108792,78.832749,-1.537994,-0.002441,0.055664,-1.010010,-1.440437,1.321035,3.356812,-6.358318,-1.894551,353.641682,0.000000,0.120605,0.008789,-1.039307,0.014641,-0.002441,0.055664,-1.010010,-29.666667,214.000000,48.993333,-2137.000000,35.000000,-29.333333,199.000000,27.598889,-2131.000000,35.000000
00054059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.804669,438.804669,-0.913606,78.804669,-1.624410,0.000732,0.043213,-0.981934,-1.441542,1.338015,3.399165,-6.409333,-1.869415,353.590667,0.000000,0.021729,0.001953,-0.950684,0.017192,0.000732,0.043213,-0.981934,-31.666667,226.000000,48.983333,-2211.000000,35.000000,-30.666667,207.000000,27.587778,-2218.000000,35.000000
00054082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.780063,438.780063,-0.671311,78.780063,-1.653394,0.004883,0.022217,-1.004639,-1.442940,1.327044,3.392113,-7.005341,-1.921808,352.994659,0.000000,0.220459,0.118408,-0.941895,0.012078,0.004883,0.022217,-1.004639,-32.200000,223.000000,48.973333,-2137.000000,35.000000,-32.200000,208.000000,27.577778,-2193.000000,35.000000
00054102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.765862,438.765862,-0.523592,78.765862,-1.724400,-0.013428,0.038330,-0.959961,-1.444929,1.344239,3.349268,-7.101909,-1.902287,352.898091,0.000000,-0.055908,0.076904,-1.000488,0.014109,-0.013428,0.038330,-0.959961,-31.733333,214.000000,48.956667,-2125.000000,35.000000,-31.200000,201.000000,27.562222,-2131.000000,35.000000
00054125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.771932,438.771932,-0.229870,78.771932,-1.710743,0.023926,0.038574,-1.021973,-1.446922,1.349158,3.405025,-7.586048,-1.944956,352.413952,0.000000,0.059082,0.005127,-0.967285,0.012689,0.023926,0.038574,-1.021973,-32.333333,207.000000,48.945556,-2131.000000,35.000000,-31.666667,180.000000,27.552222,-2125.000000,35.000000
00054145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.788443,438.788443,-0.055880,78.788443,-1.713182,0.012207,0.031006,-1.013184,-1.447698,1.354104,3.457717,-7.573797,-1.953509,352.426203,0.000000,0.210449,-0.024414,-1.015381,0.012689,0.012207,0.031006,-1.013184,-34.733333,210.000000,48.934444,-2131.000000,35.000000,-32.066667,164.000000,27.541111,-2125.000000,35.000000
00054165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.802329,438.802329,0.034631,78.802329,-1.762761,-0.010254,0.043213,-0.974854,-1.448960,1.360776,3.416880,-7.573731,-1.979725,352.426269,0.000000,0.079590,0.113281,-0.986328,0.015006,-0.010254,0.043213,-0.974854,-33.866667,186.000000,48.923333,-2125.000000,35.000000,-31.666667,151.000000,27.530000,-2125.000000,35.000000
00054188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.813831,438.813831,0.152373,78.813831,-1.638943,-0.004883,0.014648,-1.018311,-1.449893,1.366112,3.409995,-7.571532,-1.988423,352.428468,0.000000,0.177490,0.051025,-1.057129,0.015006,-0.004883,0.014648,-1.018311,-32.933333,173.000000,48.912222,-2144.000000,35.000000,-30.933333,156.000000,27.520000,-2125.000000,35.000000
00054208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.806189,438.806189,0.293161,78.806189,-1.641904,0.009033,0.038818,-0.920166,-1.451849,1.366677,3.425221,-7.989895,-2.010629,352.010105,0.000000,-0.029785,0.015869,-0.934082,0.012942,0.009033,0.038818,-0.920166,-34.400000,188.000000,48.901111,-2236.000000,35.000000,-31.000000,179.000000,27.508889,-2230.000000,35.000000
00054231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.785594,438.785594,0.190658,78.785594,-1.654861,-0.007568,0.027100,-0.965820,-1.452996,1.371883,3.455182,-8.016856,-2.009327,351.983144,0.000000,0.127441,-0.033691,-1.053223,0.012942,-0.007568,0.027100,-0.965820,-35.200000,182.000000,48.888889,-2137.000000,35.000000,-33.000000,190.000000,27.498889,-2150.000000,35.000000
00054251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.775136,438.775136,0.088976,78.775136,-1.612419,-0.000244,0.024658,-1.000244,-1.454385,1.378672,3.453101,-8.047984,-2.015748,351.952016,0.000000,0.079834,0.014893,-0.989990,0.015081,-0.000244,0.024658,-1.000244,-33.533333,189.000000,48.877778,-2137.000000,35.000000,-31.400000,199.000000,27.487778,-2131.000000,35.000000
00054271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.775239,438.775239,0.116375,78.775239,-1.548912,0.028564,0.016113,-1.032471,-1.453513,1.374587,3.452938,-8.029503,-2.013889,351.970497,0.000000,0.089600,-0.031006,-0.955322,0.015362,0.028564,0.016113,-1.032471,-33.400000,199.000000,48.861111,-2199.000000,35.000000,-31.933333,200.000000,27.472222,-2236.000000,35.000000
00054298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.778225,438.778225,0.339598,78.778225,-1.585254,0.061035,0.020264,-0.995850,-1.458115,1.394192,3.505338,-8.056804,-2.045671,351.943196,0.000000,0.153320,-0.009521,-0.976318,0.017404,0.061035,0.020264,-0.995850,-33.666667,207.000000,48.850000,-2218.000000,35.000000,-32.600000,198.000000,27.461111,-2248.000000,35.000000
00054318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.772261,438.772261,0.275577,78.772261,-1.437829,0.003174,0.025146,-1.043213,-1.454756,1.376071,3.552268,-8.397159,-2.038829,351.602841,0.000000,0.073242,0.031738,-1.107422,0.012087,0.003174,0.025146,-1.043213,-34.600000,208.000000,48.837778,-2150.000000,35.000000,-32.866667,192.000000,27.450000,-2150.000000,35.000000
00054341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.755232,438.755232,0.342610,78.755232,-1.455066,0.011719,0.022949,-0.970459,-1.459428,1.394275,3.553319,-8.425648,-2.060051,351.574352,0.000000,0.094482,-0.036865,-0.940918,0.013624,0.011719,0.022949,-0.970459,-32.666667,186.000000,48.826667,-2131.000000,35.000000,-32.133333,185.000000,27.438889,-2131.000000,35.000000
00054361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.730387,438.730387,0.385563,78.730387,-1.573915,0.003662,0.031250,-0.993896,-1.455927,1.380952,3.606717,-8.694172,-2.063142,351.305828,0.000000,0.122559,-0.030273,-0.979980,0.010442,0.003662,0.031250,-0.993896,-33.666667,182.000000,48.815556,-2224.000000,35.000000,-32.533333,184.000000,27.427778,-2181.000000,35.000000
00054381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.707811,438.707811,0.343283,78.707811,-1.502965,0.031250,0.004395,-0.974365,-1.462242,1.402954,3.668209,-8.796702,-2.085887,351.203298,0.000000,0.194580,-0.020508,-1.085205,0.011963,0.031250,0.004395,-0.974365,-34.333333,197.000000,48.797778,-2174.000000,35.000000,-34.466667,188.000000,27.411111,-2248.000000,35.000000
00054404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.690581,438.690581,0.467727,78.690581,-1.337392,0.031006,0.006592,-0.989990,-1.464053,1.410010,3.607645,-8.818574,-2.092881,351.181426,0.000000,-0.050781,0.027588,-1.000000,0.013688,0.031006,0.006592,-0.989990,-33.533333,202.000000,48.786667,-2125.000000,35.000000,-33.133333,176.000000,27.400000,-2150.000000,35.000000
00054424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.676111,438.676111,0.569461,78.676111,-1.437407,0.013672,0.019043,-0.959473,-1.465629,1.415664,3.645595,-8.830787,-2.095007,351.169213,0.000000,0.192383,0.007812,-0.942383,0.013688,0.013672,0.019043,-0.959473,-33.933333,196.000000,48.775556,-2224.000000,35.000000,-32.866667,175.000000,27.388889,-2236.000000,35.000000
00054447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.652578,438.652578,0.471288,78.652578,-1.461564,0.004150,0.020996,-0.946777,-1.467453,1.422767,3.604652,-8.859035,-2.085928,351.140965,0.000000,0.121338,-0.046143,-0.972900,0.015595,0.004150,0.020996,-0.946777,-35.000000,184.000000,48.764444,-2162.000000,35.000000,-32.000000,172.000000,27.377778,-2137.000000,35.000000
00054467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.625927,438.625927,0.355493,78.625927,-1.414915,0.042725,0.009766,-1.001221,-1.469037,1.428649,3.631046,-8.891013,-2.079382,351.108987,0.000000,0.050537,0.073242,-0.950439,0.015595,0.042725,0.009766,-1.001221,-33.933333,183.000000,48.753333,-2125.000000,35.000000,-31.333333,185.000000,27.367778,-2131.000000,35.000000
00054487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.593587,438.593587,0.409983,78.593587,-1.401740,0.020264,0.033203,-1.018311,-1.470947,1.436124,3.657641,-8.926467,-2.072922,351.073533,0.000000,0.128662,0.051514,-0.996582,0.017666,0.020264,0.033203,-1.018311,-33.533333,171.000000,48.742222,-2125.000000,35.000000,-30.600000,190.000000,27.356667,-2131.000000,35.000000
00054510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.567456,438.567456,0.533717,78.567456,-1.546443,0.032959,0.036865,-0.978271,-1.472595,1.442223,3.670983,-8.956438,-2.070088,351.043562,0.000000,0.106934,0.086670,-1.002686,0.017666,0.032959,0.036865,-0.978271,-32.133333,199.000000,48.731111,-2131.000000,35.000000,-30.933333,191.000000,27.347778,-2125.000000,35.000000
00054530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.536579,438.536579,0.552687,78.536579,-1.484191,-0.001221,0.028320,-0.971924,-1.475386,1.453240,3.633082,-8.999254,-2.047598,351.000746,0.000000,0.068848,-0.010742,-0.959961,0.019889,-0.001221,0.028320,-0.971924,-34.333333,206.000000,48.713333,-2137.000000,35.000000,-31.666667,176.000000,27.331111,-2131.000000,35.000000
00054574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.468199,438.468199,0.638943,78.468199,-1.600852,0.029053,0.029785,-0.977295,-1.482697,1.479628,3.725803,-9.101219,-2.017009,350.898781,0.000000,0.228516,-0.057617,-1.054932,0.024748,0.029053,0.029785,-0.977295,-35.800000,168.000000,48.673333,-2137.000000,35.000000,-32.466667,140.000000,27.290000,-2131.000000,35.000000
00054633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.453699,438.453699,0.594845,78.453699,-1.693765,0.030762,0.034668,-1.004639,-1.484748,1.486622,3.708190,-9.122129,-2.019411,350.877871,0.000000,-0.075439,0.053467,-0.978516,0.024748,0.030762,0.034668,-1.004639,-35.066667,155.000000,48.661111,-2181.000000,35.000000,-32.400000,148.000000,27.278889,-2218.000000,35.000000
00054653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.435658,438.435658,0.640636,78.435658,-1.598778,0.013428,0.027100,-1.027832,-1.487560,1.495673,3.734368,-9.144385,-2.018865,350.855615,0.000000,0.063721,0.067871,-1.004395,0.027372,0.013428,0.027100,-1.027832,-34.866667,174.000000,48.644444,-2205.000000,35.000000,-34.400000,170.000000,27.263333,-2255.000000,35.000000
00054676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.380276,438.380276,0.556556,78.380276,-1.751564,-0.015137,0.030029,-0.937256,-1.485899,1.490263,3.716221,-9.137921,-2.019062,350.862079,0.000000,0.088867,0.071289,-1.048096,0.027709,-0.015137,0.030029,-0.937256,-34.333333,200.000000,48.632222,-2168.000000,35.000000,-34.733333,171.000000,27.251111,-2255.000000,35.000000
00054696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.351935,438.351935,0.365419,78.351935,-1.681962,-0.015625,0.029053,-1.012695,-1.493707,1.515901,3.784972,-9.270028,-2.009655,350.729972,0.000000,0.062988,0.029053,-1.000000,0.030119,-0.015625,0.029053,-1.012695,-33.066667,202.000000,48.621111,-2137.000000,35.000000,-33.533333,167.000000,27.238889,-2144.000000,35.000000
00054716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.324878,438.324878,0.334473,78.324878,-1.729921,0.006104,0.031494,-1.024902,-1.490803,1.506525,3.783394,-9.212225,-2.012130,350.787775,0.000000,0.233398,0.037109,-0.969482,0.030471,0.006104,0.031494,-1.024902,-34.200000,203.000000,48.610000,-2137.000000,35.000000,-32.600000,167.000000,27.228889,-2137.000000,35.000000
00054739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.000000,0.000000,0.000000,0.000000,0,78.300418,438.300418,0.420960,78.300418,-1.750672,0.034668,0.032227,-1.016357,-1.499174,1.533871,3.797393,-9.355718,-2.011024,350.644282,0.000000,0.036621,0.042725,-1.057129,0.032985,0.034668,0.032227,-1.016357,-33.933333,188.000000,48.598889,-2125.000000,35.000000,-32.600000,167.000000,27.217778,-2131.000000,35.000000
00054759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.271135,438.271135,0.350641,78.271135,-1.596677,0.003906,0.025391,-1.015381,-1.496094,1.523848,3.775348,-9.315709,-2.006560,350.684291,0.000000,0.074951,0.015869,-1.038574,0.033719,0.003906,0.025391,-1.015381,-34.133333,176.000000,48.581111,-2199.000000,35.000000,-33.933333,187.000000,27.201111,-2248.000000,35.000000
00054786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.000000,0.000000,0.000000,0.000000,0,78.214342,438.214342,0.171595,78.214342,-1.698315,-0.009277,0.028076,-0.996094,-1.506196,1.556418,3.790313,-9.468614,-1.979937,350.531386,0.000000,0.116211,0.046387,-1.017578,0.035967,-0.009277,0.028076,-0.996094,-32.866667,181.000000,48.570000,-2137.000000,35.000000,-33.666667,176.000000,27.190000,-2144.000000,35.000000
